attendance_id,lesson_id,student_id,attendance_status,remark
ATT0002416,L001440,STU0091,请假,临时请假
ATT0002417,L001440,STU0021,出席,
ATT0002418,L001440,STU0019,请假,临时请假
ATT0002419,L001441,STU0091,出席,
ATT0002420,L001441,STU0021,出席,
ATT0002421,L001441,STU0019,出席,
ATT0002422,L001442,STU0091,出席,
ATT0002423,L001442,STU0021,出席,
ATT0002424,L001442,STU0019,出席,
ATT0002425,L001443,STU0091,出席,
ATT0002426,L001443,STU0021,缺席,
ATT0002427,L001443,STU0019,出席,
ATT0002428,L001444,STU0091,出席,
ATT0002429,L001444,STU0021,出席,
ATT0002430,L001444,STU0019,请假,临时请假
ATT0002431,L001445,STU0091,出席,
ATT0002432,L001445,STU0021,请假,临时请假
ATT0002433,L001445,STU0019,请假,
ATT0002434,L001446,STU0091,出席,
ATT0002435,L001446,STU0021,出席,
ATT0002436,L001446,STU0019,缺席,
ATT0002437,L001447,STU0067,出席,
ATT0002438,L001447,STU0095,出席,
ATT0002439,L001447,STU0010,出席,
ATT0002440,L001447,STU0101,出席,
ATT0002441,L001448,STU0067,出席,
ATT0002442,L001448,STU0095,出席,
ATT0002443,L001448,STU0010,出席,
ATT0002444,L001448,STU0101,出席,
ATT0002445,L001449,STU0067,出席,
ATT0002446,L001449,STU0095,出席,
ATT0002447,L001449,STU0010,出席,
ATT0002448,L001449,STU0101,其他,
ATT0002449,L001450,STU0067,出席,
ATT0002450,L001450,STU0095,其他,
ATT0002451,L001450,STU0010,出席,
ATT0002452,L001450,STU0101,出席,
ATT0002453,L001451,STU0067,出席,
ATT0002454,L001451,STU0095,出席,
ATT0002455,L001451,STU0010,出席,
ATT0002456,L001451,STU0101,出席,
ATT0002457,L001452,STU0067,缺席,
ATT0002458,L001452,STU0095,出席,
ATT0002459,L001452,STU0010,出席,
ATT0002460,L001452,STU0101,出席,
ATT0002461,L001453,STU0067,缺席,
ATT0002462,L001453,STU0095,出席,
ATT0002463,L001453,STU0010,出席,
ATT0002464,L001453,STU0101,出席,
ATT0002465,L001454,STU0067,出席,
ATT0002466,L001454,STU0095,出席,
ATT0002467,L001454,STU0010,出席,
ATT0002468,L001454,STU0101,出席,
ATT0002469,L001455,STU0067,出席,
ATT0002470,L001455,STU0095,出席,
ATT0002471,L001455,STU0010,出席,
ATT0002472,L001455,STU0101,出席,
ATT0002473,L001456,STU0067,请假,临时请假
ATT0002474,L001456,STU0095,出席,
ATT0002475,L001456,STU0010,出席,
ATT0002476,L001456,STU0101,出席,
ATT0002477,L001457,STU0067,出席,
ATT0002478,L001457,STU0095,请假,临时请假
ATT0002479,L001457,STU0010,请假,临时请假
ATT0002480,L001457,STU0101,出席,
ATT0002481,L001458,STU0067,出席,
ATT0002482,L001458,STU0095,请假,临时请假
ATT0002483,L001458,STU0010,出席,
ATT0002484,L001458,STU0101,出席,
ATT0002485,L001459,STU0067,出席,
ATT0002486,L001459,STU0095,其他,
ATT0002487,L001459,STU0010,出席,
ATT0002488,L001459,STU0101,缺席,
ATT0002489,L001460,STU0067,出席,
ATT0002490,L001460,STU0095,出席,
ATT0002491,L001460,STU0010,出席,
ATT0002492,L001460,STU0101,出席,
ATT0002493,L001461,STU0067,出席,
ATT0002494,L001461,STU0095,出席,
ATT0002495,L001461,STU0010,缺席,
ATT0002496,L001461,STU0101,出席,
ATT0002497,L001462,STU0067,出席,
ATT0002498,L001462,STU0095,出席,
ATT0002499,L001462,STU0010,出席,
ATT0002500,L001462,STU0101,出席,
ATT0002501,L001463,STU0067,出席,
ATT0002502,L001463,STU0095,出席,
ATT0002503,L001463,STU0010,出席,
ATT0002504,L001463,STU0101,出席,
ATT0002505,L001464,STU0067,出席,
ATT0002506,L001464,STU0095,出席,
ATT0002507,L001464,STU0010,出席,
ATT0002508,L001464,STU0101,出席,
ATT0002509,L001465,STU0067,出席,
ATT0002510,L001465,STU0095,请假,临时请假
ATT0002511,L001465,STU0010,出席,
ATT0002512,L001465,STU0101,出席,
ATT0002513,L001466,STU0067,出席,
ATT0002514,L001466,STU0095,出席,
ATT0002515,L001466,STU0010,请假,
ATT0002516,L001466,STU0101,出席,
ATT0002517,L001467,STU0067,出席,
ATT0002518,L001467,STU0095,出席,
ATT0002519,L001467,STU0010,出席,
ATT0002520,L001467,STU0101,出席,
ATT0002521,L001468,STU0067,出席,
ATT0002522,L001468,STU0095,出席,
ATT0002523,L001468,STU0010,出席,
ATT0002524,L001468,STU0101,缺席,
ATT0002525,L001469,STU0067,出席,
ATT0002526,L001469,STU0095,出席,
ATT0002527,L001469,STU0010,出席,
ATT0002528,L001469,STU0101,出席,
ATT0002529,L001470,STU0067,请假,临时请假
ATT0002530,L001470,STU0095,请假,临时请假
ATT0002531,L001470,STU0010,出席,
ATT0002532,L001470,STU0101,出席,
ATT0002533,L001471,STU0067,出席,
ATT0002534,L001471,STU0095,出席,
ATT0002535,L001471,STU0010,出席,
ATT0002536,L001471,STU0101,出席,
ATT0002537,L001472,STU0067,缺席,
ATT0002538,L001472,STU0095,出席,
ATT0002539,L001472,STU0010,缺席,
ATT0002540,L001472,STU0101,出席,
ATT0002541,L001473,STU0067,出席,
ATT0002542,L001473,STU0095,出席,
ATT0002543,L001473,STU0010,出席,
ATT0002544,L001473,STU0101,出席,
ATT0002545,L001474,STU0067,出席,
ATT0002546,L001474,STU0095,出席,
ATT0002547,L001474,STU0010,出席,
ATT0002548,L001474,STU0101,出席,
ATT0002549,L001475,STU0067,出席,
ATT0002550,L001475,STU0095,出席,
ATT0002551,L001475,STU0010,出席,
ATT0002552,L001475,STU0101,出席,
ATT0002553,L001476,STU0067,出席,
ATT0002554,L001476,STU0095,出席,
ATT0002555,L001476,STU0010,出席,
ATT0002556,L001476,STU0101,请假,
ATT0002557,L001477,STU0067,出席,
ATT0002558,L001477,STU0095,缺席,
ATT0002559,L001477,STU0010,出席,
ATT0002560,L001477,STU0101,出席,
ATT0002561,L001478,STU0067,出席,
ATT0002562,L001478,STU0095,出席,
ATT0002563,L001478,STU0010,出席,
ATT0002564,L001478,STU0101,出席,
ATT0002565,L001479,STU0067,出席,
ATT0002566,L001479,STU0095,请假,
ATT0002567,L001479,STU0010,请假,临时请假
ATT0002568,L001479,STU0101,出席,
ATT0002569,L001480,STU0067,出席,
ATT0002570,L001480,STU0095,出席,
ATT0002571,L001480,STU0010,出席,
ATT0002572,L001480,STU0101,出席,
ATT0002573,L001481,STU0067,出席,
ATT0002574,L001481,STU0095,出席,
ATT0002575,L001481,STU0010,出席,
ATT0002576,L001481,STU0101,出席,
ATT0002577,L001482,STU0067,出席,
ATT0002578,L001482,STU0095,缺席,
ATT0002579,L001482,STU0010,出席,
ATT0002580,L001482,STU0101,出席,
ATT0002581,L001483,STU0067,出席,
ATT0002582,L001483,STU0095,出席,
ATT0002583,L001483,STU0010,出席,
ATT0002584,L001483,STU0101,缺席,
ATT0002585,L001484,STU0067,请假,临时请假
ATT0002586,L001484,STU0095,请假,
ATT0002587,L001484,STU0010,出席,
ATT0002588,L001484,STU0101,出席,
ATT0002589,L001485,STU0067,出席,
ATT0002590,L001485,STU0095,出席,
ATT0002591,L001485,STU0010,出席,
ATT0002592,L001485,STU0101,请假,
ATT0002593,L001486,STU0067,出席,
ATT0002594,L001486,STU0095,出席,
ATT0002595,L001486,STU0010,出席,
ATT0002596,L001486,STU0101,出席,
ATT0002597,L001487,STU0067,出席,
ATT0002598,L001487,STU0095,请假,
ATT0002599,L001487,STU0010,出席,
ATT0002600,L001487,STU0101,出席,
ATT0002601,L001488,STU0067,请假,临时请假
ATT0002602,L001488,STU0095,请假,临时请假
ATT0002603,L001488,STU0010,请假,
ATT0002604,L001488,STU0101,出席,
ATT0002605,L001489,STU0067,出席,
ATT0002606,L001489,STU0095,出席,
ATT0002607,L001489,STU0010,出席,
ATT0002608,L001489,STU0101,请假,临时请假
ATT0002609,L001490,STU0067,出席,
ATT0002610,L001490,STU0095,出席,
ATT0002611,L001490,STU0010,请假,临时请假
ATT0002612,L001490,STU0101,出席,
ATT0002613,L001491,STU0067,出席,
ATT0002614,L001491,STU0095,出席,
ATT0002615,L001491,STU0010,出席,
ATT0002616,L001491,STU0101,出席,
ATT0002617,L001492,STU0067,出席,
ATT0002618,L001492,STU0095,出席,
ATT0002619,L001492,STU0010,出席,
ATT0002620,L001492,STU0101,出席,
ATT0002621,L001493,STU0067,出席,
ATT0002622,L001493,STU0095,出席,
ATT0002623,L001493,STU0010,出席,
ATT0002624,L001493,STU0101,出席,
ATT0002625,L001494,STU0067,请假,临时请假
ATT0002626,L001494,STU0095,出席,
ATT0002627,L001494,STU0010,出席,
ATT0002628,L001494,STU0101,出席,
ATT0002629,L001495,STU0067,出席,
ATT0002630,L001495,STU0095,出席,
ATT0002631,L001495,STU0010,出席,
ATT0002632,L001495,STU0101,出席,
ATT0002633,L001496,STU0067,出席,
ATT0002634,L001496,STU0095,请假,临时请假
ATT0002635,L001496,STU0010,出席,
ATT0002636,L001496,STU0101,请假,临时请假
ATT0002637,L001497,STU0067,出席,
ATT0002638,L001497,STU0095,出席,
ATT0002639,L001497,STU0010,出席,
ATT0002640,L001497,STU0101,出席,
ATT0002641,L001498,STU0067,出席,
ATT0002642,L001498,STU0095,出席,
ATT0002643,L001498,STU0010,出席,
ATT0002644,L001498,STU0101,请假,临时请假
ATT0002645,L001499,STU0067,出席,
ATT0002646,L001499,STU0095,出席,
ATT0002647,L001499,STU0010,出席,
ATT0002648,L001499,STU0101,请假,临时请假
ATT0002649,L001500,STU0067,出席,
ATT0002650,L001500,STU0095,请假,
ATT0002651,L001500,STU0010,缺席,
ATT0002652,L001500,STU0101,出席,
ATT0002653,L001501,STU0067,出席,
ATT0002654,L001501,STU0095,缺席,
ATT0002655,L001501,STU0010,缺席,
ATT0002656,L001501,STU0101,出席,
ATT0002657,L001502,STU0067,出席,
ATT0002658,L001502,STU0095,出席,
ATT0002659,L001502,STU0010,出席,
ATT0002660,L001502,STU0101,出席,
ATT0002661,L001503,STU0067,出席,
ATT0002662,L001503,STU0095,出席,
ATT0002663,L001503,STU0010,出席,
ATT0002664,L001503,STU0101,出席,
ATT0002665,L001504,STU0067,请假,
ATT0002666,L001504,STU0095,出席,
ATT0002667,L001504,STU0010,出席,
ATT0002668,L001504,STU0101,出席,
ATT0002669,L001505,STU0067,出席,
ATT0002670,L001505,STU0095,出席,
ATT0002671,L001505,STU0010,出席,
ATT0002672,L001505,STU0101,出席,
ATT0002673,L001506,STU0067,出席,
ATT0002674,L001506,STU0095,出席,
ATT0002675,L001506,STU0010,出席,
ATT0002676,L001506,STU0101,出席,
ATT0002677,L001507,STU0067,出席,
ATT0002678,L001507,STU0095,出席,
ATT0002679,L001507,STU0010,出席,
ATT0002680,L001507,STU0101,出席,
ATT0002681,L001508,STU0067,出席,
ATT0002682,L001508,STU0095,出席,
ATT0002683,L001508,STU0010,出席,
ATT0002684,L001508,STU0101,出席,
ATT0002685,L001509,STU0067,出席,
ATT0002686,L001509,STU0095,出席,
ATT0002687,L001509,STU0010,出席,
ATT0002688,L001509,STU0101,出席,
ATT0002689,L001510,STU0067,出席,
ATT0002690,L001510,STU0095,缺席,
ATT0002691,L001510,STU0010,出席,
ATT0002692,L001510,STU0101,出席,
ATT0002693,L001511,STU0067,请假,临时请假
ATT0002694,L001511,STU0095,缺席,
ATT0002695,L001511,STU0010,出席,
ATT0002696,L001511,STU0101,出席,
ATT0002697,L001512,STU0067,出席,
ATT0002698,L001512,STU0095,出席,
ATT0002699,L001512,STU0010,出席,
ATT0002700,L001512,STU0101,出席,
ATT0002701,L001513,STU0067,出席,
ATT0002702,L001513,STU0095,出席,
ATT0002703,L001513,STU0010,出席,
ATT0002704,L001513,STU0101,缺席,
ATT0002705,L001514,STU0067,出席,
ATT0002706,L001514,STU0095,出席,
ATT0002707,L001514,STU0010,出席,
ATT0002708,L001514,STU0101,出席,
ATT0002709,L001515,STU0067,缺席,
ATT0002710,L001515,STU0095,请假,
ATT0002711,L001515,STU0010,缺席,
ATT0002712,L001515,STU0101,出席,
ATT0002713,L001516,STU0012,出席,
ATT0002714,L001517,STU0012,请假,临时请假
ATT0002715,L001518,STU0012,出席,
ATT0002716,L001519,STU0012,出席,
ATT0002717,L001520,STU0012,出席,
ATT0002718,L001521,STU0012,出席,
ATT0002719,L001522,STU0012,出席,
ATT0002720,L001523,STU0012,请假,临时请假
ATT0002721,L001524,STU0012,出席,
ATT0002722,L001525,STU0012,出席,
ATT0002723,L001526,STU0012,出席,
ATT0002724,L001527,STU0012,出席,
ATT0002725,L001528,STU0012,缺席,
ATT0002726,L001529,STU0012,出席,
ATT0002727,L001530,STU0012,出席,
ATT0002728,L001531,STU0012,请假,临时请假
ATT0002729,L001532,STU0012,缺席,
ATT0002730,L001533,STU0012,出席,
ATT0002731,L001534,STU0012,请假,
ATT0002732,L001535,STU0012,缺席,
ATT0002733,L001536,STU0012,请假,临时请假
ATT0002734,L001537,STU0012,出席,
ATT0002735,L001538,STU0012,出席,
ATT0002736,L001539,STU0012,缺席,
ATT0002737,L001540,STU0012,出席,
ATT0002738,L001541,STU0012,出席,
ATT0002739,L001542,STU0012,出席,
ATT0002740,L001543,STU0012,出席,
ATT0002741,L001544,STU0012,出席,
ATT0002742,L001545,STU0012,出席,
ATT0002743,L001546,STU0012,出席,
ATT0002744,L001547,STU0012,出席,
ATT0002745,L001548,STU0012,出席,
ATT0002746,L001549,STU0012,出席,
ATT0002747,L001550,STU0012,出席,
ATT0002748,L001551,STU0012,请假,
ATT0002749,L001552,STU0012,出席,
ATT0002750,L001553,STU0012,出席,
ATT0002751,L001554,STU0033,出席,
ATT0002752,L001555,STU0033,出席,
ATT0002753,L001556,STU0033,出席,
ATT0002754,L001557,STU0033,出席,
ATT0002755,L001558,STU0033,出席,
ATT0002756,L001559,STU0033,出席,
ATT0002757,L001560,STU0033,出席,
ATT0002758,L001561,STU0033,出席,
ATT0002759,L001562,STU0033,缺席,
ATT0002760,L001563,STU0033,其他,
ATT0002761,L001564,STU0033,出席,
ATT0002762,L001565,STU0033,出席,
ATT0002763,L001566,STU0033,出席,
ATT0002764,L001567,STU0033,出席,
ATT0002765,L001568,STU0033,出席,
ATT0002766,L001569,STU0033,出席,
ATT0002767,L001570,STU0033,出席,
ATT0002768,L001571,STU0033,请假,临时请假
ATT0002769,L001572,STU0033,出席,
ATT0002770,L001573,STU0033,出席,
ATT0002771,L001574,STU0033,出席,
ATT0002772,L001575,STU0033,出席,
ATT0002773,L001576,STU0033,出席,
ATT0002774,L001577,STU0033,出席,
ATT0002775,L001578,STU0033,出席,
ATT0002776,L001579,STU0033,出席,
ATT0002777,L001580,STU0033,出席,
ATT0002778,L001581,STU0033,出席,
ATT0002779,L001582,STU0033,缺席,
ATT0002780,L001583,STU0033,出席,
ATT0002781,L001584,STU0033,出席,
ATT0002782,L001585,STU0033,出席,
ATT0002783,L001586,STU0033,出席,
ATT0002784,L001587,STU0033,出席,
ATT0002785,L001588,STU0033,出席,
ATT0002786,L001589,STU0033,出席,
ATT0002787,L001590,STU0033,请假,临时请假
ATT0002788,L001591,STU0033,出席,
ATT0002789,L001592,STU0033,出席,
ATT0002790,L001593,STU0033,出席,
ATT0002791,L001594,STU0033,出席,
ATT0002792,L001595,STU0033,出席,
ATT0002793,L001596,STU0033,出席,
ATT0002794,L001597,STU0033,出席,
ATT0002795,L001598,STU0033,出席,
ATT0002796,L001599,STU0033,出席,
ATT0002797,L001600,STU0033,出席,
ATT0002798,L001601,STU0033,出席,
ATT0002799,L001602,STU0033,出席,
ATT0002800,L001603,STU0033,出席,
ATT0002801,L001604,STU0033,缺席,
ATT0002802,L001605,STU0033,出席,
ATT0002803,L001606,STU0033,出席,
ATT0002804,L001607,STU0033,出席,
ATT0002805,L001608,STU0033,请假,
ATT0002806,L001609,STU0033,缺席,
ATT0002807,L001610,STU0033,其他,
ATT0002808,L001611,STU0033,出席,
ATT0002809,L001612,STU0033,出席,
ATT0002810,L001613,STU0033,出席,
ATT0002811,L001614,STU0033,出席,
ATT0002812,L001615,STU0033,出席,
ATT0002813,L001616,STU0134,请假,
ATT0002814,L001616,STU0102,出席,
ATT0002815,L001617,STU0134,出席,
ATT0002816,L001617,STU0102,缺席,
ATT0002817,L001618,STU0134,其他,
ATT0002818,L001618,STU0102,出席,
ATT0002819,L001619,STU0134,出席,
ATT0002820,L001619,STU0102,出席,
ATT0002821,L001620,STU0134,缺席,
ATT0002822,L001620,STU0102,出席,
ATT0002823,L001621,STU0134,出席,
ATT0002824,L001621,STU0102,请假,临时请假
ATT0002825,L001622,STU0134,出席,
ATT0002826,L001622,STU0102,请假,
ATT0002827,L001623,STU0134,出席,
ATT0002828,L001623,STU0102,出席,
ATT0002829,L001624,STU0134,出席,
ATT0002830,L001624,STU0102,请假,
ATT0002831,L001625,STU0134,出席,
ATT0002832,L001625,STU0102,出席,
ATT0002833,L001626,STU0134,出席,
ATT0002834,L001626,STU0102,出席,
ATT0002835,L001627,STU0083,出席,
ATT0002836,L001628,STU0083,出席,
ATT0002837,L001629,STU0083,出席,
ATT0002838,L001630,STU0083,出席,
ATT0002839,L001631,STU0083,请假,
ATT0002840,L001632,STU0083,请假,
ATT0002841,L001633,STU0083,出席,
ATT0002842,L001634,STU0083,出席,
ATT0002843,L001635,STU0083,出席,
ATT0002844,L001636,STU0083,缺席,
ATT0002845,L001637,STU0083,出席,
ATT0002846,L001638,STU0083,出席,
ATT0002847,L001639,STU0083,出席,
ATT0002848,L001640,STU0068,出席,
ATT0002849,L001641,STU0068,缺席,
ATT0002850,L001642,STU0068,出席,
ATT0002851,L001643,STU0068,出席,
ATT0002852,L001644,STU0068,出席,
ATT0002853,L001645,STU0068,出席,
ATT0002854,L001646,STU0068,出席,
ATT0002855,L001647,STU0068,出席,
ATT0002856,L001648,STU0068,出席,
ATT0002857,L001649,STU0068,缺席,
ATT0002858,L001650,STU0068,出席,
ATT0002859,L001651,STU0068,缺席,
ATT0002860,L001652,STU0068,请假,
ATT0002861,L001653,STU0068,出席,
ATT0002862,L001654,STU0068,出席,
ATT0002863,L001655,STU0068,出席,
ATT0002864,L001656,STU0068,请假,
ATT0002865,L001657,STU0068,出席,
ATT0002866,L001658,STU0068,出席,
ATT0002867,L001659,STU0068,出席,
ATT0002868,L001660,STU0068,出席,
ATT0002869,L001661,STU0068,出席,
ATT0002870,L001662,STU0068,其他,
ATT0002871,L001663,STU0068,出席,
ATT0002872,L001664,STU0068,出席,
ATT0002873,L001665,STU0068,出席,
ATT0002874,L001666,STU0068,出席,
ATT0002875,L001667,STU0068,请假,临时请假
ATT0002876,L001668,STU0068,出席,
ATT0002877,L001669,STU0068,请假,临时请假
ATT0002878,L001670,STU0068,出席,
ATT0002879,L001671,STU0068,出席,
ATT0002880,L001672,STU0068,出席,
ATT0002881,L001673,STU0068,出席,
ATT0002882,L001674,STU0068,出席,
ATT0002883,L001675,STU0068,出席,
ATT0002884,L001676,STU0068,出席,
ATT0002885,L001677,STU0068,出席,
ATT0002886,L001678,STU0068,出席,
ATT0002887,L001679,STU0068,出席,
ATT0002888,L001680,STU0068,出席,
ATT0002889,L001681,STU0068,出席,
ATT0002890,L001682,STU0068,出席,
ATT0002891,L001683,STU0068,出席,
ATT0002892,L001684,STU0068,请假,
ATT0002893,L001685,STU0068,出席,
ATT0002894,L001686,STU0068,出席,
ATT0002895,L001687,STU0068,出席,
ATT0002896,L001688,STU0068,出席,
ATT0002897,L001689,STU0068,出席,
ATT0002898,L001690,STU0068,请假,
ATT0002899,L001691,STU0068,出席,
ATT0002900,L001692,STU0068,出席,
ATT0002901,L001693,STU0068,出席,
ATT0002902,L001694,STU0068,出席,
ATT0002903,L001695,STU0068,出席,
ATT0002904,L001696,STU0068,出席,
ATT0002905,L001697,STU0068,出席,
ATT0002906,L001698,STU0068,其他,
ATT0002907,L001699,STU0068,出席,
ATT0002908,L001700,STU0068,出席,
ATT0002909,L001701,STU0068,出席,
ATT0002910,L001702,STU0068,出席,
ATT0002911,L001703,STU0068,出席,
ATT0002912,L001704,STU0068,出席,
ATT0002913,L001705,STU0068,出席,
ATT0002914,L001706,STU0068,缺席,
ATT0002915,L001707,STU0054,请假,
ATT0002916,L001708,STU0054,出席,
ATT0002917,L001709,STU0054,请假,临时请假
ATT0002918,L001710,STU0054,出席,
ATT0002919,L001711,STU0054,出席,
ATT0002920,L001712,STU0054,出席,
ATT0002921,L001713,STU0054,出席,
ATT0002922,L001714,STU0054,出席,
ATT0002923,L001715,STU0054,缺席,
ATT0002924,L001716,STU0054,出席,
ATT0002925,L001717,STU0054,其他,
ATT0002926,L001718,STU0054,出席,
ATT0002927,L001719,STU0054,出席,
ATT0002928,L001720,STU0054,缺席,
ATT0002929,L001721,STU0054,出席,
ATT0002930,L001722,STU0054,请假,
ATT0002931,L001723,STU0054,出席,
ATT0002932,L001724,STU0128,出席,
ATT0002933,L001724,STU0027,出席,
ATT0002934,L001724,STU0130,出席,
ATT0002935,L001724,STU0013,缺席,
ATT0002936,L001725,STU0128,请假,临时请假
ATT0002937,L001725,STU0027,出席,
ATT0002938,L001725,STU0130,出席,
ATT0002939,L001725,STU0013,出席,
ATT0002940,L001726,STU0128,出席,
ATT0002941,L001726,STU0027,出席,
ATT0002942,L001726,STU0130,出席,
ATT0002943,L001726,STU0013,出席,
ATT0002944,L001727,STU0128,出席,
ATT0002945,L001727,STU0027,请假,
ATT0002946,L001727,STU0130,出席,
ATT0002947,L001727,STU0013,出席,
ATT0002948,L001728,STU0128,出席,
ATT0002949,L001728,STU0027,出席,
ATT0002950,L001728,STU0130,出席,
ATT0002951,L001728,STU0013,请假,临时请假
ATT0002952,L001729,STU0128,出席,
ATT0002953,L001729,STU0027,出席,
ATT0002954,L001729,STU0130,出席,
ATT0002955,L001729,STU0013,出席,
ATT0002956,L001730,STU0128,出席,
ATT0002957,L001730,STU0027,出席,
ATT0002958,L001730,STU0130,出席,
ATT0002959,L001730,STU0013,出席,
ATT0002960,L001731,STU0128,出席,
ATT0002961,L001731,STU0027,请假,临时请假
ATT0002962,L001731,STU0130,缺席,
ATT0002963,L001731,STU0013,出席,
ATT0002964,L001732,STU0128,出席,
ATT0002965,L001732,STU0027,出席,
ATT0002966,L001732,STU0130,出席,
ATT0002967,L001732,STU0013,出席,
ATT0002968,L001733,STU0128,出席,
ATT0002969,L001733,STU0027,出席,
ATT0002970,L001733,STU0130,出席,
ATT0002971,L001733,STU0013,出席,
ATT0002972,L001734,STU0128,出席,
ATT0002973,L001734,STU0027,出席,
ATT0002974,L001734,STU0130,出席,
ATT0002975,L001734,STU0013,出席,
ATT0002976,L001735,STU0128,出席,
ATT0002977,L001735,STU0027,出席,
ATT0002978,L001735,STU0130,出席,
ATT0002979,L001735,STU0013,出席,
ATT0002980,L001736,STU0128,出席,
ATT0002981,L001736,STU0027,出席,
ATT0002982,L001736,STU0130,出席,
ATT0002983,L001736,STU0013,出席,
ATT0002984,L001737,STU0128,出席,
ATT0002985,L001737,STU0027,缺席,
ATT0002986,L001737,STU0130,请假,
ATT0002987,L001737,STU0013,出席,
ATT0002988,L001738,STU0128,出席,
ATT0002989,L001738,STU0027,出席,
