lesson_id,schedule_id,student_id,teacher_id,lesson_date,duration,feedback
L002044,SCH0049,,T006,2025-08-31,1.0,完成本节内容
L002045,SCH0049,,T006,2025-09-07,1.0,需要加强口语练习
L002046,SCH0049,,T006,2025-09-14,1.0,完成本节内容
L002047,SCH0049,,T006,2025-09-21,1.0,完成本节内容
L002048,SCH0049,,T006,2025-09-28,1.5,需要加强口语练习
L002049,SCH0049,,T006,2025-10-05,1.0,语法掌握一般
L002050,SCH0049,,T006,2025-10-12,1.67,需要加强口语练习
L002051,SCH0049,,T006,2025-10-19,1.0,课堂参与积极
L002052,SCH0049,,T006,2025-10-26,1.67,课堂参与积极
L002053,SCH0049,,T006,2025-11-02,1.0,需要加强口语练习
L002054,SCH0049,,T006,2025-11-09,1.67,完成本节内容
L002055,SCH0049,,T006,2025-11-16,1.67,完成本节内容
L002056,SCH0049,,T006,2025-11-23,1.5,完成本节内容
L002057,SCH0049,,T006,2025-11-30,1.67,完成本节内容
L002058,SCH0049,,T006,2025-12-07,1.5,课堂参与积极
L002059,SCH0049,,T006,2025-12-14,2.0,完成本节内容
L002060,SCH0049,,T006,2025-12-21,1.0,需要加强口语练习
L002061,SCH0049,,T006,2025-12-28,1.67,完成本节内容
L002062,SCH0049,,T006,2026-01-04,1.0,语法掌握一般
L002063,SCH0049,,T006,2026-01-11,1.0,完成本节内容
L002064,SCH0049,,T006,2026-01-18,1.67,完成本节内容
L002065,SCH0049,,T006,2026-01-25,1.67,需要加强口语练习
L002066,SCH0049,,T006,2026-02-01,1.5,需要加强口语练习
L002067,SCH0049,,T006,2026-02-08,1.0,语法掌握一般
L002068,SCH0049,,T006,2026-02-15,1.0,
L002069,SCH0049,,T006,2026-02-22,1.0,课堂参与积极
L002070,SCH0049,,T006,2026-03-01,1.0,需要加强口语练习
L002071,SCH0049,,T006,2026-03-08,2.0,
L002072,SCH0049,,T006,2026-03-15,1.67,完成本节内容
L002073,SCH0049,,T006,2026-03-22,1.0,完成本节内容
L002074,SCH0049,,T006,2026-03-29,1.0,完成本节内容
L002075,SCH0049,,T006,2026-04-05,1.5,完成本节内容
L002076,SCH0049,,T006,2026-04-12,1.5,课堂参与积极
L002077,SCH0049,,T006,2026-04-19,1.67,课堂参与积极
L002078,SCH0049,,T006,2026-04-26,1.5,完成本节内容
L002079,SCH0049,,T006,2026-05-03,1.5,完成本节内容
L002080,SCH0049,,T006,2026-05-10,1.67,完成本节内容
L002081,SCH0049,,T006,2026-05-17,1.0,需要加强口语练习
L002082,SCH0049,,T006,2026-05-24,1.0,需要加强口语练习
L002083,SCH0049,,T006,2026-05-31,1.0,完成本节内容
L002084,SCH0049,,T006,2026-06-07,1.0,语法掌握一般
L002085,SCH0049,,T006,2026-06-14,1.67,
L002086,SCH0049,,T006,2026-06-21,1.67,语法掌握一般
L002087,SCH0049,,T006,2026-06-28,1.67,语法掌握一般
L002088,SCH0049,,T006,2026-07-05,1.67,完成本节内容
L002089,SCH0049,,T006,2026-07-12,1.0,
L002090,SCH0049,,T006,2026-07-19,1.0,课堂参与积极
L002091,SCH0049,,T006,2026-07-26,1.67,语法掌握一般
L002092,SCH0049,,T006,2026-08-02,1.0,需要加强口语练习
L002093,SCH0049,,T006,2026-08-09,1.0,完成本节内容
L002094,SCH0049,,T006,2026-08-16,1.0,完成本节内容
L002095,SCH0049,,T006,2026-08-23,1.0,课堂参与积极
L002096,SCH0049,,T006,2026-08-30,1.0,需要加强口语练习
L002097,SCH0050,,T012,2025-06-22,1.0,
L002098,SCH0050,,T012,2025-06-29,1.67,语法掌握一般
L002099,SCH0050,,T012,2025-07-06,1.0,完成本节内容
L002100,SCH0050,,T012,2025-07-13,2.0,需要加强口语练习
L002101,SCH0050,,T012,2025-07-20,1.0,需要加强口语练习
L002102,SCH0050,,T012,2025-07-27,1.0,完成本节内容
L002103,SCH0050,,T012,2025-08-03,1.67,语法掌握一般
L002104,SCH0050,,T012,2025-08-10,1.67,
L002105,SCH0050,,T012,2025-08-17,1.0,课堂参与积极
L002106,SCH0050,,T012,2025-08-24,1.0,完成本节内容
L002107,SCH0050,,T012,2025-08-31,1.67,课堂参与积极
L002108,SCH0050,,T012,2025-09-07,1.0,课堂参与积极
L002109,SCH0050,,T012,2025-09-14,1.67,完成本节内容
L002110,SCH0050,,T012,2025-09-21,1.67,完成本节内容
L002111,SCH0050,,T012,2025-09-28,1.0,完成本节内容
L002112,SCH0050,,T012,2025-10-05,1.0,语法掌握一般
L002113,SCH0050,,T012,2025-10-12,1.5,完成本节内容
L002114,SCH0050,,T012,2025-10-19,1.0,
L002115,SCH0050,,T012,2025-10-26,1.0,完成本节内容
L002116,SCH0050,,T012,2025-11-02,1.0,课堂参与积极
L002117,SCH0050,,T012,2025-11-09,1.67,完成本节内容
L002118,SCH0050,,T012,2025-11-16,2.0,
L002119,SCH0050,,T012,2025-11-23,1.0,课堂参与积极
L002120,SCH0050,,T012,2025-11-30,1.0,需要加强口语练习
L002121,SCH0050,,T012,2025-12-07,1.0,语法掌握一般
L002122,SCH0050,,T012,2025-12-14,1.67,需要加强口语练习
L002123,SCH0050,,T012,2025-12-21,1.5,课堂参与积极
L002124,SCH0050,,T012,2025-12-28,1.0,语法掌握一般
L002125,SCH0050,,T012,2026-01-04,1.0,需要加强口语练习
L002126,SCH0050,,T012,2026-01-11,1.67,课堂参与积极
L002127,SCH0050,,T012,2026-01-18,1.5,需要加强口语练习
L002128,SCH0050,,T012,2026-01-25,1.67,课堂参与积极
L002129,SCH0050,,T012,2026-02-01,1.67,完成本节内容
L002130,SCH0050,,T012,2026-02-08,1.67,课堂参与积极
L002131,SCH0050,,T012,2026-02-15,2.0,需要加强口语练习
L002132,SCH0050,,T012,2026-02-22,2.0,语法掌握一般
L002133,SCH0050,,T012,2026-03-01,1.5,需要加强口语练习
L002134,SCH0050,,T012,2026-03-08,1.0,
L002135,SCH0050,,T012,2026-03-15,1.0,完成本节内容
L002136,SCH0050,,T012,2026-03-22,1.0,
L002137,SCH0050,,T012,2026-03-29,1.0,需要加强口语练习
L002138,SCH0050,,T012,2026-04-05,1.67,语法掌握一般
L002139,SCH0050,,T012,2026-04-12,1.0,课堂参与积极
L002140,SCH0050,,T012,2026-04-19,1.0,语法掌握一般
L002141,SCH0050,,T012,2026-04-26,1.5,完成本节内容
L002142,SCH0050,,T012,2026-05-03,1.67,语法掌握一般
L002143,SCH0050,,T012,2026-05-10,1.67,课堂参与积极
L002144,SCH0050,,T012,2026-05-17,1.0,完成本节内容
L002145,SCH0050,,T012,2026-05-24,1.67,完成本节内容
L002146,SCH0050,,T012,2026-05-31,2.0,需要加强口语练习
L002147,SCH0050,,T012,2026-06-07,1.0,
L002148,SCH0050,,T012,2026-06-14,1.67,完成本节内容
L002149,SCH0050,,T012,2026-06-21,1.0,语法掌握一般
L002150,SCH0050,,T012,2026-06-28,1.0,完成本节内容
L002151,SCH0050,,T012,2026-07-05,1.0,完成本节内容
L002152,SCH0050,,T012,2026-07-12,1.0,完成本节内容
L002153,SCH0050,,T012,2026-07-19,1.0,
L002154,SCH0050,,T012,2026-07-26,1.67,需要加强口语练习
L002155,SCH0050,,T012,2026-08-02,1.67,需要加强口语练习
L002156,SCH0050,,T012,2026-08-09,1.0,完成本节内容
L002157,SCH0050,,T012,2026-08-16,1.0,课堂参与积极
L002158,SCH0050,,T012,2026-08-23,1.0,需要加强口语练习
L002159,SCH0050,,T012,2026-08-30,1.0,完成本节内容
L002160,SCH0051,,T005,2025-05-08,1.0,完成本节内容
L002161,SCH0051,,T005,2025-05-15,1.0,完成本节内容
L002162,SCH0051,,T005,2025-05-22,1.0,需要加强口语练习
L002163,SCH0051,,T005,2025-05-29,1.67,课堂参与积极
L002164,SCH0051,,T005,2025-06-05,1.0,完成本节内容
L002165,SCH0051,,T005,2025-06-12,1.67,课堂参与积极
L002166,SCH0051,,T005,2025-06-19,1.67,
L002167,SCH0051,,T005,2025-06-26,1.5,课堂参与积极
L002168,SCH0051,,T005,2025-07-03,1.67,课堂参与积极
L002169,SCH0051,,T005,2025-07-10,1.5,完成本节内容
L002170,SCH0051,,T005,2025-07-17,1.0,需要加强口语练习
L002171,SCH0051,,T005,2025-07-24,1.67,语法掌握一般
L002172,SCH0051,,T005,2025-07-31,1.0,需要加强口语练习
L002173,SCH0051,,T005,2025-08-07,1.67,语法掌握一般
L002174,SCH0051,,T005,2025-08-14,1.67,课堂参与积极
L002175,SCH0051,,T005,2025-08-21,1.5,需要加强口语练习
L002176,SCH0051,,T005,2025-08-28,1.0,课堂参与积极
L002177,SCH0051,,T005,2025-09-04,1.0,完成本节内容
L002178,SCH0051,,T005,2025-09-11,1.0,课堂参与积极
L002179,SCH0051,,T005,2025-09-18,1.67,需要加强口语练习
L002180,SCH0051,,T005,2025-09-25,1.5,课堂参与积极
L002181,SCH0051,,T005,2025-10-02,1.67,语法掌握一般
L002182,SCH0051,,T005,2025-10-09,1.67,课堂参与积极
L002183,SCH0051,,T005,2025-10-16,1.67,完成本节内容
L002184,SCH0051,,T005,2025-10-23,1.5,完成本节内容
L002185,SCH0051,,T005,2025-10-30,1.67,课堂参与积极
L002186,SCH0051,,T005,2025-11-06,1.5,完成本节内容
L002187,SCH0051,,T005,2025-11-13,1.5,课堂参与积极
L002188,SCH0051,,T005,2025-11-20,1.67,需要加强口语练习
L002189,SCH0051,,T005,2025-11-27,1.0,课堂参与积极
L002190,SCH0051,,T005,2025-12-04,1.67,完成本节内容
L002191,SCH0051,,T005,2025-12-11,1.5,课堂参与积极
L002192,SCH0051,,T005,2025-12-18,1.0,完成本节内容
L002193,SCH0051,,T005,2025-12-25,1.67,课堂参与积极
L002194,SCH0051,,T005,2026-01-01,1.0,语法掌握一般
L002195,SCH0051,,T005,2026-01-08,1.0,需要加强口语练习
L002196,SCH0051,,T005,2026-01-15,1.0,语法掌握一般
L002197,SCH0051,,T005,2026-01-22,1.5,课堂参与积极
L002198,SCH0051,,T005,2026-01-29,1.5,语法掌握一般
L002199,SCH0051,,T005,2026-02-05,1.0,需要加强口语练习
L002200,SCH0051,,T005,2026-02-12,1.5,
L002201,SCH0051,,T005,2026-02-19,1.0,语法掌握一般
L002202,SCH0051,,T005,2026-02-26,1.0,语法掌握一般
L002203,SCH0051,,T005,2026-03-05,2.0,需要加强口语练习
L002204,SCH0051,,T005,2026-03-12,1.0,完成本节内容
L002205,SCH0051,,T005,2026-03-19,1.0,课堂参与积极
L002206,SCH0051,,T005,2026-03-26,2.0,完成本节内容
L002207,SCH0051,,T005,2026-04-02,1.5,完成本节内容
L002208,SCH0051,,T005,2026-04-09,1.5,课堂参与积极
L002209,SCH0051,,T005,2026-04-16,1.67,
L002210,SCH0051,,T005,2026-04-23,1.0,完成本节内容
L002211,SCH0051,,T005,2026-04-30,1.0,语法掌握一般
L002212,SCH0051,,T005,2026-05-07,1.0,语法掌握一般
L002213,SCH0051,,T005,2026-05-14,1.0,完成本节内容
L002214,SCH0051,,T005,2026-05-21,1.67,完成本节内容
L002215,SCH0051,,T005,2026-05-28,1.67,需要加强口语练习
L002216,SCH0051,,T005,2026-06-04,2.0,完成本节内容
L002217,SCH0051,,T005,2026-06-11,1.0,语法掌握一般
L002218,SCH0051,,T005,2026-06-18,1.0,语法掌握一般
L002219,SCH0051,,T005,2026-06-25,1.0,语法掌握一般
L002220,SCH0051,,T005,2026-07-02,1.0,语法掌握一般
L002221,SCH0051,,T005,2026-07-09,1.0,语法掌握一般
L002222,SCH0051,,T005,2026-07-16,1.0,课堂参与积极
L002223,SCH0051,,T005,2026-07-23,1.5,完成本节内容
L002224,SCH0051,,T005,2026-07-30,1.0,语法掌握一般
L002225,SCH0051,,T005,2026-08-06,1.0,语法掌握一般
L002226,SCH0051,,T005,2026-08-13,1.67,完成本节内容
L002227,SCH0051,,T005,2026-08-20,1.5,完成本节内容
L002228,SCH0051,,T005,2026-08-27,1.5,完成本节内容
L002229,SCH0052,,T019,2025-04-18,1.67,需要加强口语练习
L002230,SCH0052,,T019,2025-04-25,1.0,完成本节内容
L002231,SCH0052,,T019,2025-05-02,1.0,需要加强口语练习
L002232,SCH0052,,T019,2025-05-09,1.0,完成本节内容
L002233,SCH0052,,T019,2025-05-16,1.67,语法掌握一般
L002234,SCH0052,,T019,2025-05-23,1.5,语法掌握一般
L002235,SCH0052,,T019,2025-05-30,1.67,课堂参与积极
L002236,SCH0052,,T019,2025-06-06,1.0,完成本节内容
L002237,SCH0052,,T019,2025-06-13,1.67,
L002238,SCH0052,,T019,2025-06-20,1.5,课堂参与积极
L002239,SCH0052,,T019,2025-06-27,1.67,语法掌握一般
L002240,SCH0052,,T019,2025-07-04,1.5,课堂参与积极
L002241,SCH0052,,T019,2025-07-11,1.67,完成本节内容
L002242,SCH0052,,T019,2025-07-18,1.0,完成本节内容
L002243,SCH0052,,T019,2025-07-25,1.67,需要加强口语练习
L002244,SCH0052,,T019,2025-08-01,1.5,课堂参与积极
L002245,SCH0052,,T019,2025-08-08,1.0,完成本节内容
L002246,SCH0052,,T019,2025-08-15,1.67,课堂参与积极
L002247,SCH0052,,T019,2025-08-22,1.5,需要加强口语练习
L002248,SCH0052,,T019,2025-08-29,1.67,语法掌握一般
L002249,SCH0052,,T019,2025-09-05,1.5,课堂参与积极
L002250,SCH0052,,T019,2025-09-12,2.0,需要加强口语练习
L002251,SCH0052,,T019,2025-09-19,1.0,语法掌握一般
L002252,SCH0052,,T019,2025-09-26,1.0,需要加强口语练习
L002253,SCH0052,,T019,2025-10-03,1.67,完成本节内容
L002254,SCH0052,,T019,2025-10-10,1.67,课堂参与积极
L002255,SCH0052,,T019,2025-10-17,1.0,课堂参与积极
L002256,SCH0052,,T019,2025-10-24,2.0,课堂参与积极
L002257,SCH0052,,T019,2025-10-31,2.0,课堂参与积极
L002258,SCH0052,,T019,2025-11-07,1.0,完成本节内容
L002259,SCH0052,,T019,2025-11-14,1.5,需要加强口语练习
L002260,SCH0052,,T019,2025-11-21,1.5,课堂参与积极
L002261,SCH0052,,T019,2025-11-28,1.0,完成本节内容
L002262,SCH0052,,T019,2025-12-05,1.0,
L002263,SCH0052,,T019,2025-12-12,1.0,完成本节内容
L002264,SCH0052,,T019,2025-12-19,1.5,完成本节内容
L002265,SCH0052,,T019,2025-12-26,1.5,完成本节内容
L002266,SCH0052,,T019,2026-01-02,1.5,课堂参与积极
L002267,SCH0052,,T019,2026-01-09,1.0,课堂参与积极
L002268,SCH0052,,T019,2026-01-16,1.67,语法掌握一般
L002269,SCH0052,,T019,2026-01-23,1.0,语法掌握一般
L002270,SCH0052,,T019,2026-01-30,1.0,语法掌握一般
L002271,SCH0052,,T019,2026-02-06,1.0,课堂参与积极
L002272,SCH0052,,T019,2026-02-13,1.0,完成本节内容
L002273,SCH0052,,T019,2026-02-20,1.0,课堂参与积极
L002274,SCH0052,,T019,2026-02-27,1.0,需要加强口语练习
L002275,SCH0052,,T019,2026-03-06,1.67,完成本节内容
L002276,SCH0052,,T019,2026-03-13,1.0,完成本节内容
L002277,SCH0052,,T019,2026-03-20,1.0,完成本节内容
L002278,SCH0052,,T019,2026-03-27,1.5,
L002279,SCH0052,,T019,2026-04-03,1.67,语法掌握一般
L002280,SCH0052,,T019,2026-04-10,1.0,课堂参与积极
L002281,SCH0052,,T019,2026-04-17,1.5,需要加强口语练习
L002282,SCH0052,,T019,2026-04-24,2.0,完成本节内容
L002283,SCH0052,,T019,2026-05-01,1.5,需要加强口语练习
L002284,SCH0052,,T019,2026-05-08,1.5,完成本节内容
L002285,SCH0052,,T019,2026-05-15,1.67,语法掌握一般
L002286,SCH0052,,T019,2026-05-22,1.5,语法掌握一般
L002287,SCH0052,,T019,2026-05-29,1.0,需要加强口语练习
L002288,SCH0052,,T019,2026-06-05,1.0,完成本节内容
L002289,SCH0052,,T019,2026-06-12,1.5,语法掌握一般
L002290,SCH0052,,T019,2026-06-19,1.0,
L002291,SCH0052,,T019,2026-06-26,1.0,语法掌握一般
L002292,SCH0052,,T019,2026-07-03,1.0,课堂参与积极
L002293,SCH0052,,T019,2026-07-10,1.0,课堂参与积极
L002294,SCH0052,,T019,2026-07-17,1.0,语法掌握一般
L002295,SCH0052,,T019,2026-07-24,1.0,语法掌握一般
L002296,SCH0052,,T019,2026-07-31,1.67,需要加强口语练习
L002297,SCH0052,,T019,2026-08-07,1.0,语法掌握一般
L002298,SCH0052,,T019,2026-08-14,1.5,语法掌握一般
L002299,SCH0052,,T019,2026-08-21,1.5,课堂参与积极
L002300,SCH0052,,T019,2026-08-28,1.5,完成本节内容
L002301,SCH0053,,T004,2025-09-03,1.67,课堂参与积极
L002302,SCH0053,,T004,2025-09-10,1.5,完成本节内容
L002303,SCH0053,,T004,2025-09-17,1.0,课堂参与积极
L002304,SCH0053,,T004,2025-09-24,1.0,需要加强口语练习
L002305,SCH0053,,T004,2025-10-01,1.0,完成本节内容
L002306,SCH0053,,T004,2025-10-08,2.0,课堂参与积极
L002307,SCH0053,,T004,2025-10-15,1.67,语法掌握一般
L002308,SCH0053,,T004,2025-10-22,1.0,完成本节内容
L002309,SCH0053,,T004,2025-10-29,1.0,需要加强口语练习
L002310,SCH0053,,T004,2025-11-05,1.67,语法掌握一般
L002311,SCH0053,,T004,2025-11-12,1.0,
L002312,SCH0053,,T004,2025-11-19,1.5,语法掌握一般
L002313,SCH0053,,T004,2025-11-26,1.0,语法掌握一般
L002314,SCH0053,,T004,2025-12-03,1.5,完成本节内容
L002315,SCH0053,,T004,2025-12-10,1.67,完成本节内容
L002316,SCH0053,,T004,2025-12-17,1.67,需要加强口语练习
L002317,SCH0053,,T004,2025-12-24,1.67,需要加强口语练习
L002318,SCH0053,,T004,2025-12-31,2.0,语法掌握一般
L002319,SCH0053,,T004,2026-01-07,1.5,完成本节内容
L002320,SCH0053,,T004,2026-01-14,1.0,
L002321,SCH0053,,T004,2026-01-21,1.0,课堂参与积极
L002322,SCH0053,,T004,2026-01-28,1.0,需要加强口语练习
L002323,SCH0053,,T004,2026-02-04,1.0,
L002324,SCH0053,,T004,2026-02-11,1.0,完成本节内容
L002325,SCH0053,,T004,2026-02-18,1.67,
L002326,SCH0053,,T004,2026-02-25,1.0,需要加强口语练习
L002327,SCH0053,,T004,2026-03-04,1.0,需要加强口语练习
L002328,SCH0053,,T004,2026-03-11,1.67,语法掌握一般
L002329,SCH0053,,T004,2026-03-18,1.67,课堂参与积极
L002330,SCH0053,,T004,2026-03-25,1.0,课堂参与积极
L002331,SCH0053,,T004,2026-04-01,1.67,语法掌握一般
L002332,SCH0053,,T004,2026-04-08,2.0,语法掌握一般
L002333,SCH0053,,T004,2026-04-15,1.0,课堂参与积极
L002334,SCH0053,,T004,2026-04-22,1.0,需要加强口语练习
L002335,SCH0053,,T004,2026-04-29,1.5,语法掌握一般
L002336,SCH0053,,T004,2026-05-06,1.0,
L002337,SCH0053,,T004,2026-05-13,1.0,课堂参与积极
L002338,SCH0053,,T004,2026-05-20,1.0,完成本节内容
L002339,SCH0053,,T004,2026-05-27,2.0,课堂参与积极
L002340,SCH0053,,T004,2026-06-03,1.0,语法掌握一般
L002341,SCH0053,,T004,2026-06-10,1.67,语法掌握一般
L002342,SCH0053,,T004,2026-06-17,1.0,完成本节内容
L002343,SCH0053,,T004,2026-06-24,1.67,课堂参与积极
L002344,SCH0053,,T004,2026-07-01,1.0,课堂参与积极
L002345,SCH0053,,T004,2026-07-08,1.67,完成本节内容
L002346,SCH0053,,T004,2026-07-15,1.0,完成本节内容
L002347,SCH0053,,T004,2026-07-22,1.0,需要加强口语练习
L002348,SCH0053,,T004,2026-07-29,1.5,课堂参与积极
L002349,SCH0053,,T004,2026-08-05,1.67,课堂参与积极
L002350,SCH0053,,T004,2026-08-12,2.0,完成本节内容
L002351,SCH0053,,T004,2026-08-19,1.0,完成本节内容
L002352,SCH0053,,T004,2026-08-26,1.0,需要加强口语练习
L002353,SCH0054,,T003,2025-07-21,1.5,课堂参与积极
L002354,SCH0054,,T003,2025-07-28,1.67,完成本节内容
L002355,SCH0054,,T003,2025-08-04,1.67,需要加强口语练习
L002356,SCH0054,,T003,2025-08-11,1.5,语法掌握一般
L002357,SCH0054,,T003,2025-08-18,2.0,课堂参与积极
L002358,SCH0054,,T003,2025-08-25,2.0,课堂参与积极
L002359,SCH0054,,T003,2025-09-01,1.0,需要加强口语练习
L002360,SCH0054,,T003,2025-09-08,2.0,课堂参与积极
L002361,SCH0054,,T003,2025-09-15,1.0,语法掌握一般
L002362,SCH0054,,T003,2025-09-22,1.5,完成本节内容
L002363,SCH0054,,T003,2025-09-29,1.5,
L002364,SCH0054,,T003,2025-10-06,1.0,完成本节内容
L002365,SCH0054,,T003,2025-10-13,2.0,
L002366,SCH0054,,T003,2025-10-20,1.0,语法掌握一般
L002367,SCH0054,,T003,2025-10-27,1.67,课堂参与积极
L002368,SCH0054,,T003,2025-11-03,2.0,
L002369,SCH0054,,T003,2025-11-10,1.67,
L002370,SCH0054,,T003,2025-11-17,1.0,课堂参与积极
L002371,SCH0054,,T003,2025-11-24,1.5,完成本节内容
L002372,SCH0054,,T003,2025-12-01,2.0,课堂参与积极
L002373,SCH0054,,T003,2025-12-08,1.0,需要加强口语练习
L002374,SCH0054,,T003,2025-12-15,1.0,需要加强口语练习
L002375,SCH0054,,T003,2025-12-22,1.0,课堂参与积极
L002376,SCH0054,,T003,2025-12-29,2.0,需要加强口语练习
L002377,SCH0054,,T003,2026-01-05,2.0,课堂参与积极
L002378,SCH0054,,T003,2026-01-12,2.0,
L002379,SCH0054,,T003,2026-01-19,1.67,语法掌握一般
L002380,SCH0054,,T003,2026-01-26,1.5,需要加强口语练习
L002381,SCH0054,,T003,2026-02-02,1.67,
L002382,SCH0054,,T003,2026-02-09,1.0,完成本节内容
L002383,SCH0054,,T003,2026-02-16,1.0,课堂参与积极
L002384,SCH0054,,T003,2026-02-23,1.67,完成本节内容
L002385,SCH0054,,T003,2026-03-02,1.5,需要加强口语练习
L002386,SCH0054,,T003,2026-03-09,1.0,
L002387,SCH0054,,T003,2026-03-16,1.67,需要加强口语练习
L002388,SCH0054,,T003,2026-03-23,1.0,语法掌握一般
L002389,SCH0054,,T003,2026-03-30,1.5,
L002390,SCH0054,,T003,2026-04-06,1.5,完成本节内容
L002391,SCH0054,,T003,2026-04-13,1.5,需要加强口语练习
L002392,SCH0054,,T003,2026-04-20,1.67,需要加强口语练习
L002393,SCH0054,,T003,2026-04-27,1.0,需要加强口语练习
L002394,SCH0054,,T003,2026-05-04,1.67,需要加强口语练习
L002395,SCH0054,,T003,2026-05-11,1.5,课堂参与积极
L002396,SCH0054,,T003,2026-05-18,1.5,课堂参与积极
L002397,SCH0054,,T003,2026-05-25,1.5,语法掌握一般
L002398,SCH0054,,T003,2026-06-01,1.0,
L002399,SCH0054,,T003,2026-06-08,1.0,课堂参与积极
L002400,SCH0054,,T003,2026-06-15,1.0,语法掌握一般
L002401,SCH0054,,T003,2026-06-22,2.0,完成本节内容
L002402,SCH0054,,T003,2026-06-29,1.0,语法掌握一般
L002403,SCH0054,,T003,2026-07-06,1.0,完成本节内容
L002404,SCH0054,,T003,2026-07-13,1.67,
L002405,SCH0054,,T003,2026-07-20,1.0,
L002406,SCH0054,,T003,2026-07-27,1.67,完成本节内容
L002407,SCH0054,,T003,2026-08-03,1.67,课堂参与积极
L002408,SCH0054,,T003,2026-08-10,1.67,语法掌握一般
L002409,SCH0054,,T003,2026-08-17,1.67,需要加强口语练习
L002410,SCH0054,,T003,2026-08-24,1.0,需要加强口语练习
L002411,SCH0055,,T015,2025-12-18,1.0,
L002412,SCH0055,,T015,2025-12-25,1.0,完成本节内容
L002413,SCH0055,,T015,2026-01-01,1.5,
L002414,SCH0055,,T015,2026-01-08,1.0,需要加强口语练习
L002415,SCH0055,,T015,2026-01-15,1.0,
L002416,SCH0055,,T015,2026-01-22,1.0,完成本节内容
L002417,SCH0055,,T015,2026-01-29,1.5,
L002418,SCH0055,,T015,2026-02-05,1.0,完成本节内容
L002419,SCH0055,,T015,2026-02-12,2.0,
L002420,SCH0055,,T015,2026-02-19,1.0,完成本节内容
L002421,SCH0055,,T015,2026-02-26,1.0,完成本节内容
L002422,SCH0055,,T015,2026-03-05,1.0,课堂参与积极
L002423,SCH0055,,T015,2026-03-12,1.67,语法掌握一般
L002424,SCH0055,,T015,2026-03-19,1.0,
L002425,SCH0055,,T015,2026-03-26,1.0,完成本节内容
L002426,SCH0055,,T015,2026-04-02,1.0,语法掌握一般
L002427,SCH0055,,T015,2026-04-09,1.0,需要加强口语练习
L002428,SCH0055,,T015,2026-04-16,1.0,语法掌握一般
L002429,SCH0055,,T015,2026-04-23,1.0,课堂参与积极
L002430,SCH0055,,T015,2026-04-30,1.0,完成本节内容
L002431,SCH0055,,T015,2026-05-07,1.0,完成本节内容
L002432,SCH0055,,T015,2026-05-14,1.0,需要加强口语练习
L002433,SCH0055,,T015,2026-05-21,1.0,课堂参与积极
L002434,SCH0055,,T015,2026-05-28,1.0,课堂参与积极
L002435,SCH0055,,T015,2026-06-04,1.0,需要加强口语练习
L002436,SCH0055,,T015,2026-06-11,1.0,完成本节内容
L002437,SCH0055,,T015,2026-06-18,1.67,语法掌握一般
L002438,SCH0055,,T015,2026-06-25,1.0,课堂参与积极
L002439,SCH0055,,T015,2026-07-02,1.67,完成本节内容
L002440,SCH0055,,T015,2026-07-09,1.0,完成本节内容
L002441,SCH0055,,T015,2026-07-16,1.0,需要加强口语练习
L002442,SCH0055,,T015,2026-07-23,1.5,需要加强口语练习
L002443,SCH0055,,T015,2026-07-30,1.0,
L002444,SCH0055,,T015,2026-08-06,2.0,完成本节内容
L002445,SCH0055,,T015,2026-08-13,1.0,完成本节内容
L002446,SCH0055,,T015,2026-08-20,1.67,完成本节内容
L002447,SCH0055,,T015,2026-08-27,1.0,需要加强口语练习
L002448,SCH0056,,T009,2025-04-10,1.0,完成本节内容
L002449,SCH0056,,T009,2025-04-17,1.0,
L002450,SCH0056,,T009,2025-04-24,1.0,课堂参与积极
L002451,SCH0056,,T009,2025-05-01,1.67,语法掌握一般
L002452,SCH0056,,T009,2025-05-08,1.0,完成本节内容
L002453,SCH0056,,T009,2025-05-15,1.0,语法掌握一般
L002454,SCH0056,,T009,2025-05-22,1.5,语法掌握一般
L002455,SCH0056,,T009,2025-05-29,1.0,
L002456,SCH0056,,T009,2025-06-05,1.0,完成本节内容
L002457,SCH0056,,T009,2025-06-12,1.67,
L002458,SCH0056,,T009,2025-06-19,2.0,完成本节内容
L002459,SCH0056,,T009,2025-06-26,1.0,完成本节内容
L002460,SCH0056,,T009,2025-07-03,1.0,语法掌握一般
L002461,SCH0056,,T009,2025-07-10,1.0,完成本节内容
L002462,SCH0056,,T009,2025-07-17,1.5,需要加强口语练习
L002463,SCH0056,,T009,2025-07-24,1.5,
L002464,SCH0056,,T009,2025-07-31,1.0,完成本节内容
L002465,SCH0056,,T009,2025-08-07,1.67,需要加强口语练习
L002466,SCH0056,,T009,2025-08-14,1.67,课堂参与积极
L002467,SCH0056,,T009,2025-08-21,1.0,完成本节内容
L002468,SCH0056,,T009,2025-08-28,1.5,课堂参与积极
L002469,SCH0056,,T009,2025-09-04,1.0,完成本节内容
L002470,SCH0056,,T009,2025-09-11,2.0,需要加强口语练习
L002471,SCH0056,,T009,2025-09-18,1.0,课堂参与积极
L002472,SCH0056,,T009,2025-09-25,1.0,完成本节内容
L002473,SCH0056,,T009,2025-10-02,1.67,完成本节内容
L002474,SCH0056,,T009,2025-10-09,1.0,课堂参与积极
L002475,SCH0056,,T009,2025-10-16,1.67,语法掌握一般
L002476,SCH0056,,T009,2025-10-23,1.67,语法掌握一般
L002477,SCH0056,,T009,2025-10-30,1.0,
