inquiry_id,customer_id,inquiry_date,inquiry_type,post_id,account_id,customer_account,inquiry_time,response_time,response_duration,sales_id,wechat_status,keyword,region,remark
INQ00794,CUS0512,2025-11-16,回访,POST0075,ACC004,user_0512,2025-11-16 09:10:00,2025-11-16 09:18:00,8,EMP002,已添加,小孩课程,英国,
INQ00795,CUS0512,2025-11-24,回访,POST0077,ACC002,user_0512,2025-11-24 19:40:00,2025-11-24 19:56:00,16,EMP002,已添加,留学,中国,
INQ00796,CUS0512,2025-12-03,主动评论,POST0053,ACC004,user_0512,2025-12-03 15:00:00,2025-12-03 15:11:00,11,EMP002,已添加,口语,德国,
INQ00797,CUS0513,2026-05-02,主动评论,POST0041,ACC004,user_0513,2026-05-02 19:40:00,2026-05-02 20:02:00,22,EMP003,已添加,零基础,英国,
INQ00798,CUS0514,2026-02-09,主动评论,POST0051,ACC002,user_0514,2026-02-09 18:40:00,2026-02-09 19:00:00,20,EMP002,已添加,小孩课程,澳大利亚,
INQ00799,CUS0514,2026-03-23,被动私信,POST0104,ACC004,user_0514,2026-03-23 09:30:00,2026-03-23 10:04:00,34,EMP002,已添加,口语,西班牙,
INQ00800,CUS0514,2026-04-29,主动咨询,,ACC002,user_0514,2026-04-29 20:10:00,2026-04-29 20:20:00,10,EMP002,已添加,留学,澳大利亚,客户希望尽快安排
INQ00801,CUS0515,2026-05-04,被动私信,POST0004,ACC002,user_0515,2026-05-04 14:00:00,2026-05-04 14:13:00,13,EMP001,待添加,小孩课程,中国,
INQ00802,CUS0515,2026-05-12,主动评论,POST0062,ACC002,user_0515,2026-05-12 20:40:00,2026-05-12 20:47:00,7,EMP001,已添加,零基础,加拿大,
INQ00803,CUS0516,2025-12-22,主动咨询,,ACC001,user_0516,2025-12-22 09:50:00,2025-12-22 10:00:00,10,EMP002,已添加,零基础,美国,
INQ00804,CUS0517,2026-02-28,被动私信,POST0020,ACC004,user_0517,2026-02-28 18:30:00,2026-02-28 22:35:00,245,EMP003,已添加,小孩课程,德国,
INQ00805,CUS0518,2025-03-25,主动咨询,POST0010,ACC004,user_0518,2025-03-25 20:30:00,2025-03-25 20:44:00,14,EMP002,已添加,零基础,加拿大,
INQ00806,CUS0519,2025-11-05,主动咨询,,ACC002,user_0519,2025-11-05 17:50:00,2025-11-05 18:44:00,54,EMP003,已添加,DELE,英国,客户希望尽快安排
INQ00807,CUS0519,2025-11-24,主动咨询,POST0087,ACC001,user_0519,2025-11-24 20:40:00,2025-11-24 21:10:00,30,EMP003,未添加,零基础,英国,
INQ00808,CUS0520,2025-05-10,主动咨询,,ACC002,user_0520,2025-05-10 09:10:00,2025-05-10 09:22:00,12,EMP001,已添加,口语,德国,
INQ00809,CUS0520,2025-06-15,主动咨询,POST0034,ACC001,user_0520,2025-06-15 19:00:00,2025-06-15 19:34:00,34,EMP001,未添加,B2,西班牙,
INQ00810,CUS0520,2025-06-26,主动评论,POST0087,ACC001,user_0520,2025-06-26 09:20:00,2025-06-26 09:29:00,9,EMP001,待添加,B2,美国,客户希望尽快安排
